set,int,length
2,113,45.9
2,114,294.3
2,115,94.5
2,116,440.1
2,117,321.3
2,118,59.4
2,119,405
2,120,631.8
2,121,116.1
2,122,24.3
2,123,183.6
2,124,78.3
3,124,313.2
2,125,148.5
2,125,305.1
4,125,240.3
2,125,10.8
4,125,180.9
2,125,526.5
4,125,175.5
2,126,70.2
2,127,135
2,128,10.8
2,129,691.2
2,130,129.6
2,131,321.3
2,132,124.2
2,132,221.4
4,132,272.7
2,133,666.9
2,134,8.1
2,135,229.5
2,136,210.6
2,137,305.1
2,138,54
2,139,356.4
2,139,583.2
4,139,218.7
2,140,189
3,140,459
2,141,18.9
2,142,10.8
3,142,105.3
4,142,510.3
2,143,928.8
4,143,18.9
2,144,658.8
2,144,1012.5
2,144,1088.1
2,144,820.8
3,144,78.3
2,145,35.1
2,145,342.9
2,145,526.5
2,146,37.8
3,146,45.9
4,146,264.6
2,147,121.5
2,148,56.7
2,149,364.5
4,149,132.3
2,150,275.4
2,151,145.8
2,151,375.3
2,151,696.6
2,151,294.3
2,152,207.9
2,153,5.4
2,153,650.7
2,154,24.3
3,154,162
2,155,178.2
2,156,326.7
2,156,113.4
2,157,399.6
2,157,715.5
2,158,702
2,158,672.3
2,159,99.9
4,159,326.7
2,159,124.2
2,160,124.2
2,161,97.2
2,162,421.2
2,163,480.6
2,164,683.1
4,164,248.4
2,165,180.9
3,165,27
3,165,453.6
4,165,386.1
2,166,189
2,166,243
3,166,318.6
2,166,691.2
2,167,27
2,168,315.9
3,168,153.9
2,169,224.1
2,170,234.9
4,170,313.2
2,171,153.9
3,171,159.3
2,172,86.4
2,173,361.8
2,173,321.3
2,174,345.6
3,174,253.8
2,175,108
2,176,197.1
3,176,178.2
2,176,575.1
2,177,27
3,177,54
4,177,297
2,177,280.8
2,177,380.7
4,177,216
2,178,102.6
2,178,588.6
2,179,815.4
3,179,334.8
2,179,40.5
2,180,226.8
2,181,83.7
2,182,89.1
2,183,229.5
2,184,8.1
2,185,909.9
3,185,712.8
4,185,151.2
4,185,172.8
2,186,329.4
3,186,151.2
4,186,634.5
2,187,121.5
4,187,367.2
4,187,78.3
2,188,307.8
2,189,172.8
2,190,91.8
2,191,475.2
2,191,823.5
2,192,64.8
3,192,72.9
2,193,715.5
2,194,199.8
2,194,480.6
4,194,51.3
2,195,62.1
4,195,372.6
2,196,27
2,197,232.2
2,197,359.1
2,198,24.3
2,198,372.6
2,199,234.9
2,200,666.9
2,201,645.3
2,202,445.5
3,202,5.4
3,202,226.8
2,202,634.5
2,203,402.3
2,204,558.9
2,205,521.1
2,206,54
4,206,172.8
2,207,18.9
2,208,351
4,208,51.3
2,209,143.1
2,210,361.8
2,210,351
2,210,148.5
2,211,191.7
4,211,267.3
2,212,251.1
2,213,569.7
2,214,340.2
2,215,380.7
4,215,348.3
4,215,32.4
2,216,199.8
2,217,86.4
4,217,224.1
2,218,67.5
4,218,623.7
2,219,367.2
2,220,391.5
4,220,226.8
2,220,442.8
2,221,280.8
2,222,278.1
2,223,40.5
2,223,280.8
2,224,604.8
2,225,148.5
2,225,148.5
2,226,315.9
4,226,121.5
2,227,507.6
2,227,5.4
2,228,639.9
4,228,2.7
2,229,8.1
2,229,35.1
2,229,645.3
2,230,89.1
2,231,132.3
3,231,2.7
4,231,245.7
2,232,488.7
2,233,24.3
2,234,494.1
2,235,94.5
2,236,51.3
4,236,75.6
2,237,135
2,237,472.5
2,237,35.1
2,238,588.6
4,238,280.8
2,239,599.4
2,240,318.6
2,241,51.3
2,242,826.2
3,242,59.4
2,243,126.9
2,243,318.6
2,244,102.6
2,244,521.1
2,245,399.6
2,246,56.7
2,246,394.2
2,247,569.7
4,247,261.9
2,248,148.5
2,249,126.9
4,249,334.8
2,250,353.7
2,251,580.5
2,251,48.6
2,251,288.9
2,251,464.4
2,252,210.6
2,253,245.7
2,254,464.4
2,255,340.2
2,255,356.4
2,255,140.4
4,255,270
2,256,48.6
3,256,5.4
2,257,37.8
2,258,448.2
2,259,202.5
2,260,248.4
2,261,850.5
2,262,639.9
3,262,135
4,262,496.8
2,263,313.2
2,264,415.8
2,265,421.2
2,266,164.7
2,266,194.4
2,267,43.2
2,268,253.8
2,269,426.6
4,269,340.2
3,269,27
2,269,529.2
2,270,172.8
2,271,48.6
2,272,291.6
2,273,499.5
2,273,372.6
4,273,388.8
2,274,94.5
2,275,62.1
2,276,321.3
2,277,156.6
2,278,504.9
2,278,56.7
2,278,261.9
2,278,72.9
2,279,27
2,280,132.3
3,280,2.7
2,281,86.4
2,282,72.9
2,283,307.8
2,284,348.3
2,285,391.5
4,285,321.3
2,286,62.1
2,287,334.8
4,287,183.6
2,288,72.9
2,288,280.8
2,289,118.8
4,289,105.3
4,289,194.4
3,289,21.6
4,289,29.7
2,290,321.3
2,291,361.8
2,291,423.9
2,291,189
2,292,429.3
2,293,48.6
3,293,396.9
4,293,550.8
2,294,178.2
2,295,102.6
2,296,2.7
2,296,396.9
2,297,27
2,298,129.6
2,299,153.9
2,299,307.8
2,300,178.2
2,301,97.2
2,302,569.7
2,303,526.5
4,303,251.1
2,304,137.7
2,305,135
2,305,94.5
2,306,102.6
2,307,342.9
2,308,48.6
4,308,27
2,309,626.4
3,309,70.2
4,309,774.9
2,310,351
2,311,175.5
2,311,226.8
2,312,229.5
2,313,113.4
2,314,75.6
3,314,491.4
2,315,315.9
2,316,170.1
2,317,51.3
4,317,97.2
2,318,175.5
2,319,40.5
2,320,315.9
4,320,440.1
2,321,40.5
2,322,318.6
2,323,72.9
2,324,16.2
2,325,337.5
4,325,70.2
4,325,410.4
2,326,386.1
2,327,27
2,328,369.9
2,328,213.3
2,329,78.3
2,330,186.3
2,331,329.4
2,332,372.6
2,332,815.4
2,333,72.9
2,333,310.5
2,334,37.8
4,334,110.7
2,335,13.5
2,336,229.5
3,336,216
2,337,105.3
2,338,399.6
2,338,51.3
2,339,45.9
2,340,59.4
2,341,180.9
2,342,194.4
2,343,294.3
2,344,213.3
2,345,313.2
2,345,351
2,346,51.3
4,346,399.6
2,347,16.2
2,348,351
2,349,13.5
2,350,315.9
2,350,135
2,350,499.5
3,350,183.6
2,351,299.7
2,352,380.7
2,353,29.7
2,354,51.3
2,355,310.5
4,355,453.6
2,356,321.3
2,357,353.7
4,357,272.7
2,358,180.9
2,358,288.9
2,359,302.4
2,360,207.9
2,361,259.2
2,361,183.6
2,362,164.7
2,363,553.5
2,364,321.3
3,364,118.8
2,365,288.9
2,365,37.8
2,366,280.8
2,367,113.4
2,368,194.4
4,368,32.4
2,369,334.8
2,370,313.2
2,371,294.3
2,372,405
2,373,108
2,374,272.7
2,375,159.3
2,376,124.2
2,377,396.9
2,377,507.6
2,378,483.3
4,378,318.6
2,379,261.9
2,379,315.9
2,380,94.5
2,381,278.1
2,382,89.1
2,383,318.6
2,383,129.6
2,384,407.7
2,384,534.6
2,385,413.1
2,386,342.9
2,386,299.7
2,387,494.1
4,387,213.3
2,388,5.4
2,389,78.3
2,390,423.9
2,391,386.1
3,391,67.5
2,392,243
2,393,153.9
2,394,108
3,394,288.9
2,395,253.8
2,396,297
2,397,275.4
4,397,302.4
2,398,283.5
2,399,78.3
2,400,162
4,400,267.3
2,401,129.6
2,402,618.3
2,403,159.3
2,404,221.4
2,405,27
2,406,534.6
2,407,224.1
2,408,329.4
2,409,286.2
2,410,70.2
3,410,302.4
2,411,237.6
2,412,89.1
2,413,180.9
2,414,121.5
3,414,156.6
2,415,402.3
2,416,243
2,416,353.7
2,417,226.8
2,418,213.3
2,419,186.3
2,420,297
2,421,194.4
2,421,218.7
3,421,375.3
2,422,202.5
2,423,324
2,423,645.3
2,424,108
2,425,186.3
2,426,232.2
2,427,194.4
2,428,216
2,429,191.7
2,430,153.9
2,431,145.8
2,432,97.2
2,432,261.9
4,432,13.5
2,432,712.8
2,433,205.2
2,434,251.1
2,435,270
2,436,180.9
2,437,24.3
2,438,240.3
2,439,175.5
4,439,32.4
2,440,278.1
2,441,256.5
2,441,764.1
2,442,27
2,443,153.9
2,444,89.1
2,445,105.3
2,446,54
3,446,202.5
4,446,43.2
2,447,170.1
2,448,197.1
2,449,221.4
2,450,164.7
2,451,186.3
2,452,86.4
2,453,153.9
2,454,162
2,455,159.3
4,455,334.8
2,456,29.7
2,456,221.4
2,457,291.6
2,458,186.3
2,459,118.8
4,459,129.6
2,460,135
2,461,143.1
2,462,54
2,463,140.4
2,464,140.4
2,465,253.8
2,465,27
2,466,191.7
2,467,172.8
2,468,167.4
2,469,148.5
2,470,102.6
2,471,145.8
2,472,143.1
2,473,162
2,474,197.1
4,474,761.4
2,475,35.1
4,475,232.2
2,476,137.7
3,476,210.6
4,476,78.3
4,476,234.9
2,477,156.6
2,478,259.2
2,479,48.6
2,480,151.2
2,481,183.6
2,482,135
2,483,110.7
2,484,121.5
2,485,124.2
2,486,159.3
4,486,59.4
2,487,129.6
2,488,116.1
2,489,86.4
2,490,24.3
2,491,121.5
2,492,16.2
2,493,129.6
2,494,189
2,495,137.7
3,495,194.4
2,496,116.1
2,496,94.5
2,497,183.6
2,498,110.7
4,498,16.2
2,499,124.2
2,500,97.2
2,501,140.4
2,501,248.4
3,501,297
4,501,45.9
2,501,102.6
2,502,91.8
4,502,197.1
2,503,89.1
4,503,48.6
2,504,62.1
2,505,81
2,506,24.3
2,507,83.7
2,508,83.7
