set,int,length
4,29,213.3
2,29,145.8
2,29,448.2
2,30,16.2
3,30,510.3
2,31,918
3,31,207.9
4,31,750.6
2,32,618.3
3,32,423.9
3,32,151.2
4,32,13.5
2,33,950.4
2,33,40.5
3,33,812.7
4,33,199.8
4,33,324
2,34,1066.5
3,34,218.7
2,35,232.2
3,35,475.2
2,35,550.8
3,35,396.9
3,35,240.3
4,35,342.9
3,35,97.2
4,35,1055.7
2,36,70.2
4,36,777.6
2,37,469.8
2,37,329.4
3,37,745.2
4,37,666.9
2,37,558.9
2,37,383.4
2,37,418.5
2,38,8.1
4,38,985.5
3,38,43.2
3,38,1036.8
2,38,432
2,38,618.3
3,38,596.7
2,38,140.4
3,38,969.3
4,38,232.2
2,39,618.3
2,39,491.4
3,39,21.6
4,39,342.9
2,40,156.6
3,40,183.6
2,41,118.8
2,42,834.3
4,42,180.9
2,43,16.2
2,44,237.6
2,45,156.6
2,45,197.1
2,45,450.9
4,45,548.1
2,45,72.9
3,45,629.1
2,45,1185.3
2,46,48.6
2,47,48.6
4,47,253.8
2,48,442.8
3,48,43.2
4,48,899.1
2,49,21.6
2,50,288.9
2,50,418.5
2,50,8.1
2,51,488.7
2,51,526.5
4,51,499.5
2,51,710.1
2,52,283.5
2,53,421.2
3,53,672.3
2,53,189
4,53,205.2
2,53,459
4,53,513
2,53,604.8
4,53,540
2,54,156.6
3,54,577.8
2,55,16.2
3,55,175.5
4,55,45.9
4,55,164.7
2,56,426.6
3,56,634.5
2,56,769.5
4,56,588.6
2,56,788.4
2,57,359.1
2,57,178.2
4,57,75.6
4,57,764.1
2,57,747.9
2,58,672.3
2,58,124.2
2,59,299.7
3,59,413.1
4,59,677.7
4,59,504.9
2,60,151.2
3,60,483.3
4,60,361.8
2,60,556.2
4,60,291.6
4,60,828.9
4,60,1287.9
2,61,534.6
3,61,1206.9
3,61,51.3
2,62,283.5
4,62,1123.2
3,62,27
2,63,164.7
4,63,680.4
2,63,510.3
4,63,280.8
2,63,148.5
4,63,21.6
3,63,135
3,63,556.2
4,63,8.1
2,64,170.1
2,65,1155.6
2,66,569.7
3,66,310.5
4,66,72.9
4,66,32.4
2,67,245.7
2,68,942.3
2,68,834.3
3,68,707.4
4,68,329.4
2,69,599.4
4,69,183.6
3,69,78.3
4,69,513
2,69,575.1
2,70,529.2
3,70,51.3
2,71,183.6
2,72,162
3,72,974.7
4,72,48.6
3,72,583.2
2,72,432
2,73,342.9
3,73,261.9
2,74,475.2
4,74,72.9
2,75,318.6
3,75,345.6
4,75,356.4
2,76,21.6
2,77,429.3
2,77,156.6
3,77,1217.7
4,77,434.7
2,78,264.6
2,79,666.9
3,79,634.5
2,80,569.7
2,80,645.3
3,80,1152.9
4,80,162
4,80,415.8
3,80,496.8
2,80,488.7
3,80,631.8
2,80,24.3
3,80,1223.1
4,80,256.5
3,80,629.1
4,80,874.8
2,80,302.4
4,80,37.8
2,81,753.3
2,82,459
3,82,494.1
2,83,45.9
3,83,704.7
4,83,81
2,84,83.7
2,84,729
2,85,793.8
2,86,148.5
2,87,189
3,87,342.9
4,87,388.8
2,87,874.8
2,87,253.8
2,88,83.7
3,88,1209.6
2,89,124.2
2,89,399.6
2,89,421.2
2,90,62.1
3,90,777.6
4,90,877.5
2,90,785.7
2,91,70.2
4,91,35.1
2,92,426.6
3,92,105.3
2,93,418.5
2,93,151.2
2,94,456.3
2,95,572.4
2,96,213.3
3,96,83.7
4,96,1325.7
3,96,734.4
2,96,170.1
2,97,189
2,97,415.8
3,97,764.1
2,98,159.3
4,98,510.3
3,98,550.8
4,98,35.1
2,99,683.1
3,99,602.1
4,99,278.1
2,100,251.1
4,100,159.3
2,100,526.5
3,100,43.2
4,100,958.5
2,101,86.4
2,102,232.2
2,103,469.8
2,103,402.3
2,103,612.9
2,103,307.8
2,104,226.8
2,105,43.2
2,105,191.7
4,105,105.3
4,105,669.6
2,106,245.7
3,106,229.5
2,107,585.9
2,107,186.3
2,108,51.3
3,108,912.6
2,109,229.5
2,110,291.6
2,111,388.8
2,111,861.3
3,111,810
4,111,145.8
2,112,548.1
2,113,27
2,114,151.2
4,114,118.8
2,115,726.3
4,115,847.8
2,115,378
4,115,567
2,115,1161
4,115,261.9
2,115,664.2
4,115,699.3
2,116,637.2
2,116,89.1
2,116,610.2
2,117,151.2
2,117,429.3
3,117,1017.9
4,117,680.4
2,118,432
2,118,561.6
2,118,118.8
2,119,661.5
2,119,29.7
2,119,264.6
2,120,399.6
2,121,502.2
2,122,656.1
2,123,275.4
2,124,664.2
2,124,375.3
2,124,189
2,125,629.1
2,125,704.7
4,125,799.2
2,126,97.2
2,127,696.6
3,127,37.8
4,127,961.2
2,128,151.2
2,128,51.3
3,128,345.6
2,129,783
4,129,766.8
4,129,880.2
2,130,729
3,130,750.6
2,131,261.9
4,131,467.1
2,132,153.9
2,133,302.4
3,133,920.7
4,133,229.5
2,134,213.3
2,135,648
3,135,810
3,135,858.6
3,135,996.3
4,135,24.3
2,136,974.7
4,136,604.8
4,136,216
2,136,502.2
2,137,105.3
3,137,437.4
2,137,70.2
2,137,334.8
3,137,413.1
2,138,731.7
2,139,753.3
2,140,118.8
2,140,1047.6
2,141,429.3
3,141,234.9
4,141,626.4
2,141,437.4
2,142,364.5
2,143,504.9
4,143,315.9
3,143,704.7
2,144,18.9
2,145,315.9
2,146,602.1
3,146,329.4
2,147,267.3
3,147,531.9
4,147,329.4
4,147,615.6
2,147,72.9
4,147,248.4
2,147,170.1
2,148,126.9
2,149,448.2
3,149,853.2
3,149,272.7
2,150,561.6
3,150,299.7
2,151,386.1
3,151,542.7
4,151,656.1
4,151,353.7
4,151,126.9
2,152,302.4
2,152,172.8
3,152,291.6
3,152,931.5
4,152,737.1
4,152,942.3
3,152,27
4,152,151.2
4,152,91.8
2,153,224.1
2,154,64.8
2,155,623.7
2,155,426.6
2,155,413.1
4,155,342.9
2,156,515.7
2,157,153.9
3,157,820.8
4,157,40.5
2,158,191.7
4,158,645.3
3,158,494.1
2,158,612.9
4,158,310.5
4,158,885.6
2,159,361.8
3,159,742.5
4,159,793.8
2,160,302.4
4,160,764.1
2,161,102.6
2,162,434.7
4,162,828.9
2,163,253.8
2,164,507.6
2,165,2.7
2,166,564.3
2,166,521.1
2,167,18.9
2,168,137.7
2,169,189
4,169,891
2,170,37.8
2,171,91.8
3,171,197.1
4,171,396.9
2,172,218.7
2,173,167.4
4,173,175.5
2,173,48.6
4,173,243
4,173,135
4,173,469.8
4,173,310.5
2,174,124.2
2,175,510.3
2,176,402.3
2,177,569.7
2,178,348.3
4,178,953.1
4,178,850.5
4,178,140.4
2,179,542.7
2,180,129.6
4,180,89.1
2,181,518.4
3,181,888.3
2,181,137.7
4,181,186.3
2,181,164.7
4,181,642.6
2,182,288.9
2,183,558.9
2,184,626.4
3,184,612.9
4,184,162
2,185,378
2,186,477.9
2,186,1174.5
4,186,410.4
2,186,286.2
2,187,140.4
2,188,135
2,189,70.2
4,189,326.7
3,189,815.4
2,189,672.3
2,189,126.9
2,190,666.9
2,191,518.4
4,191,143.1
2,192,480.6
2,193,469.8
2,193,332.1
2,194,164.7
2,195,548.1
2,196,10.8
3,196,405
4,196,110.7
2,197,10.8
2,198,124.2
2,199,70.2
4,199,572.4
2,200,18.9
4,200,318.6
