Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
233.4,2918,21,96.3,2894,-0.103236747,0.182962327,0.052187697,-0.103236747,0.182962327,6.908787697,2,0
233.5,3084,33,102.2,2773,1.287749252,0.089158627,8.38E-04,1.287749252,0.089158627,6.562438485,2,0
233.5,4510,0,148.3,4634,2.482857206,0.132570702,0.005016271,2.482857206,0.132570702,4.267216271,0,0
233.6,4243,20,139.3,4292,0.310185932,0.104125293,0.05497559,0.310185932,0.104125293,4.76917559,2,0
233.6,4262,34,139.7,4292,0.274686195,0.099668717,0.062379379,0.274686195,0.099668717,4.756979379,2,0
233.7,4652,0,152.4,4539,1.601147142,0.089477297,0.010587427,1.601147142,0.089477297,4.076987427,0,0
233.7,4654,0,152.4,4539,1.60337897,0.089118352,0.01031091,1.60337897,0.089118352,4.07661091,0,0
233.8,3771,0,123.7,3857,2.46030159,0.100455403,0.003539492,2.46030159,0.100455403,5.505739492,0,0
233.8,4700,0,153.5,4802,1.367553855,0.181913467,0.004362895,1.367553855,0.181913467,4.021062895,0,0
233.9,2469,8,81.7,2529,0.641669223,0.114709991,0.004712904,0.641669223,0.114709991,7.611812904,2,0
233.9,1619,0,56.7,1538,1.003231749,0.097373456,0.004725,1.003231749,0.097373456,8.864125,0,0
233.9,2855,0,94.3,6212,1.408308607,0.122895319,0.004383258,1.408308607,0.122895319,6.987283258,0,0
234,3013,8,99.8,3055,1.928322224,0.088827366,0.006310254,1.928322224,0.088827366,6.716410254,2,0
234,4448,0,146.3,4594,1.173888249,0.066429998,0.005521338,1.173888249,0.066429998,4.388221338,0,0
234,5994,0,192.6,5969,2.693035575,0.061744936,0.003633919,2.693035575,0.061744936,2.070533919,0,0
234.1,5363,0,174.5,5296,3.692547402,0.023079885,0.00642702,3.692547402,0.023079885,2.98762702,0,0
234.1,3753,0,123.2,3717,1.920783787,0.032023792,0.008241173,1.920783787,0.032023792,5.554441173,0,0
234.1,5525,0,180.2,5728,2.126549455,0.184343763,0.009279382,2.126549455,0.184343763,2.708279382,0,0
234.2,2168,0,73.5,2270,0.165082885,0.108667624,0.01038859,0.165082885,0.108667624,8.04538859,0,0
234.2,1483,0,51.6,1351,0.878292621,0.137320386,0.027989546,0.878292621,0.137320386,9.155989546,0,0
234.3,4441,0,146,4395,2.660957035,0.107250327,0.001973451,2.660957035,0.107250327,4.414073451,0,0
234.4,4676,3,152.9,4752,1.427954099,0.129544512,0.010887068,1.427954099,0.129544512,4.085787068,2,0
234.4,1630,0,56.9,1538,1.009517416,0.096779741,0.007662701,1.009517416,0.096779741,8.881862701,0,0
234.4,3223,29,106.9,2877,-0.010364989,0.040075272,0.106780755,-0.010364989,0.040075272,6.482880755,2,0
234.4,5368,0,174.6,5566,0.903016231,0.033396257,0.00276323,0.903016231,0.033396257,2.99526323,0,0
234.6,3997,11,131.3,3964,2.640386664,0.051505704,0.003430031,2.640386664,0.051505704,5.164330031,2,0
234.6,4037,37,132.8,3964,2.616753781,0.054237079,0.008884089,2.616753781,0.054237079,5.098284089,2,0
234.6,4446,0,146.3,4538,2.585917367,0.095113149,0.007728032,2.585917367,0.095113149,4.422928032,0,0
234.6,1655,0,57.6,1763,0.660601087,0.084742373,0.025296583,0.660601087,0.084742373,8.877496583,0,0
234.8,4426,3,145.5,4410,1.084054874,0.054078747,0.013146798,1.084054874,0.054078747,4.480046798,2,0
234.8,4438,18,145.9,4410,1.05651368,0.054441903,0.007555035,1.05651368,0.054441903,4.450355035,2,0
234.8,3740,0,122.6,4990,1.738944609,0.057534833,0.002898039,1.738944609,0.057534833,5.611298039,0,0
234.9,4476,20,147.1,4395,2.627921203,0.10153904,0.005039024,2.627921203,0.10153904,4.398339024,2,0
235,2100,0,71,2063,0.032828467,0.127591714,0.005489884,0.032828467,0.127591714,8.203389884,0,0
235,1530,0,53.5,1553,0.825885952,0.069355074,0.004081376,0.825885952,0.069355074,9.076481376,0,0
235,2181,7,73.7,2131,0.48999502,0.096107461,0.012158585,0.48999502,0.096107461,8.076558585,2,0
235.2,2183,0,73.7,2270,0.190340867,0.113430899,0.00850788,0.190340867,0.113430899,8.08450788,0,0
235.3,2184,0,73.8,2285,0.4291534,0.085948898,0.018828024,0.4291534,0.085948898,8.096528024,0,0
235.4,3430,0,113.4,3477,2.277362389,0.015495084,0.006210703,2.277362389,0.015495084,6.105710703,0,0
235.4,4670,0,152.7,4733,1.49905179,0.132659001,0.011244383,1.49905179,0.132659001,4.142944383,0,0
235.4,5351,0,174.2,5522,3.88974757,0.090701234,0.006453422,3.88974757,0.090701234,3.069753422,0,0
235.5,3909,0,128.7,5858,2.835548366,0.079243872,0.005667942,2.835548366,0.079243872,5.347067942,0,0
235.6,6383,0,204.1,6332,2.578846477,0.070677172,0.001658029,2.578846477,0.070677172,1.575258029,0,0
235.6,2040,0,68.6,2042,1.219808791,0.076475149,0.006568806,1.219808791,0.076475149,8.358368806,0,0
235.6,6012,22,193.2,5847,3.993535173,0.192557264,0.013341304,3.993535173,0.192557264,2.134841304,2,0
235.6,6028,33,193.5,5847,4.016741622,0.197366012,0.012040838,4.016741622,0.197366012,2.116940838,2,0
235.7,4671,0,152.8,4733,1.501338551,0.132467321,0.010421717,1.501338551,0.132467321,4.157821717,0,0
235.7,5385,0,175.3,5519,4.033296291,0.058766287,0.005375282,4.033296291,0.058766287,3.025975282,0,0
235.7,2465,0,81.6,2377,0.766819242,0.06881029,0.00206789,0.766819242,0.06881029,7.70636789,0,0
235.7,3875,0,127.3,3876,-0.22976024,0.097040679,0.00961328,-0.22976024,0.097040679,5.43031328,0,0
235.8,5375,0,174.8,5296,3.679354379,0.021790627,0.006572931,3.679354379,0.021790627,3.054072931,0,0
235.8,2843,12,93.9,2896,1.903361908,0.052122414,0.002035228,1.903361908,0.052122414,7.093835228,2,0
235.8,5609,13,182.2,5663,3.082000365,0.083813459,0.005244783,3.082000365,0.083813459,2.681544783,2,0
235.8,1454,0,50.6,5182,0.090572584,0.040103859,0.00327928,0.090572584,0.040103859,9.26057928,0,0
235.8,2482,0,82.1,2393,0.598266886,0.119142317,0.00575033,0.598266886,0.119142317,7.69005033,0,0
235.8,3724,0,122.2,3736,1.733398365,0.090765179,0.002533887,1.733398365,0.090765179,5.683333887,0,0
235.9,5438,1,177.3,5622,4.207128717,0.041755707,0.00216683,4.207128717,0.041755707,2.932766831,2,0
236,3758,26,123.4,3596,1.376920487,0.178777664,0.004857499,1.376920487,0.178777664,5.633757499,2,0
236,6739,0,215.2,6525,1.868689833,0.106753071,0.002952049,1.868689833,0.106753071,1.040652049,0,0
236,4474,34,147,4350,3.238276332,0.198461376,0.006774435,3.238276332,0.198461376,4.458274435,2,0
236,3879,0,127.3,3876,-0.223407136,0.097100355,0.005588889,-0.223407136,0.097100355,5.440588889,0,0
236.1,2340,15,78.1,2151,0.946621578,0.116579692,0.004411455,0.946621578,0.116579692,7.906011455,2,0
236.1,2348,20,78.3,2151,0.953422262,0.117401868,0.001978539,0.953422262,0.117401868,7.894378539,2,0
236.1,2371,34,78.9,2151,0.972464177,0.119703961,0.002506376,0.972464177,0.119703961,7.861806376,2,0
236.3,5715,0,185,7277,2.814853352,0.086102748,0.012257939,2.814853352,0.086102748,2.575557939,0,0
236.3,1525,1,53.2,1366,0.190480987,0.108260503,0.002663569,0.190480987,0.108260503,9.155963569,2,0
