Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
130.1,34145,125,126.7,23166,1.647123723,0.10793577,0.079131774,1.647123723,0.10793577,0.769131774,1,0
130.1,33567,343,124.7,20113,-0.509345021,0.085807573,2.506679814,-0.509345021,0.085807573,3.582679814,1,0
130.1,31280,4,117,23701,1.278078672,0.195156781,0.014811873,1.278078672,0.195156781,2.641611873,2,0
130.1,29998,196,112.7,17914,1.799890035,0.077113356,2.403323346,1.799890035,0.077113356,5.886123346,1,0
130.1,34690,1122,128.4,21376,-4.872657409,0.198713567,7.782476984,-4.872657409,0.198713567,8.131276984,1,0
130.1,26887,0,102.1,22924,-0.108392705,0.072488259,5.802533066,-0.108392705,0.072488259,11.41813307,0,0
130.1,34811,351,128.8,22076,1.509952612,0.067021387,1.332685586,1.509952612,0.067021387,1.605485586,1,0
130.1,34324,10,127.2,23678,3.094450778,0.095871424,0.010142225,3.094450778,0.095871424,0.597742225,1,0
130.2,34093,119,126.5,23328,3.306940412,0.06226276,0.007151361,3.306940412,0.06226276,0.747151361,1,0
130.2,34091,118,126.4,23328,3.304859251,0.062153888,0.007268019,3.304859251,0.062153888,0.749668019,1,0
130.2,33515,157,124.5,22803,0.486637372,0.127019169,0.00623582,0.486637372,0.127019169,1.13143582,1,0
130.2,29687,19,111.7,18988,0.547163849,0.065258872,1.472787801,0.547163849,0.065258872,5.173987801,2,0
130.2,30080,68,113,20855,2.285234933,0.089227169,4.140328264,2.285234933,0.089227169,7.586728264,1,0
130.2,23112,152,89.2,21227,0.554763545,0.099881813,0.176103113,0.554763545,0.099881813,8.368503113,1,0
130.2,28562,36,107.7,17164,-0.235117108,0.079162232,2.521081128,-0.235117108,0.079162232,7.021481128,2,0
130.2,33536,20,124.6,23118,0.618963843,0.135212965,0.004290944,0.618963843,0.135212965,1.117090944,1,0
130.2,29824,0,112.1,20539,-0.302154124,0.137774374,0.103036714,-0.302154124,0.137774374,3.725036714,0,0
130.2,31738,0,118.6,21917,-0.026100654,0.044114772,0.012951281,-0.026100654,0.044114772,2.338951281,0,0
130.2,24169,0,92.9,23604,1.933453557,0.069724626,1.795525502,1.933453557,0.069724626,9.249925502,0,0
130.2,31720,103,118.5,14381,2.543211634,0.093827797,5.488207117,2.543211634,0.093827797,7.830607117,1,0
130.2,29071,87,109.4,16937,2.193610477,0.15866236,2.290855371,2.193610477,0.15866236,6.445255371,1,0
130.2,29012,0,109.3,22731,1.66649156,0.116360656,1.148939295,1.66649156,0.116360656,5.342539295,0,0
130.2,27283,137,103.3,17756,1.948189658,0.061615469,0.191736739,1.948189658,0.061615469,5.569336739,1,0
130.2,29480,0,111,20443,-0.114959894,0.132801283,0.002528707,-0.114959894,0.132801283,3.851328707,0,0
130.2,34312,2,127.2,23678,3.078561904,0.093059681,0.017701814,3.078561904,0.093059681,0.629301814,2,0
130.2,28682,0,108.2,19936,0.048664757,0.144267293,0.009700278,0.048664757,0.144267293,4.424100278,0,0
130.2,29778,223,111.9,19388,-1.165971359,0.060966937,0.68141621,-1.165971359,0.060966937,4.34221621,1,0
130.3,27638,35,104.6,16293,0.274618726,0.129931496,2.326602464,0.274618726,0.129931496,7.461002464,2,0
130.3,29279,0,110.2,20280,2.507179839,0.067971995,0.004055206,2.507179839,0.067971995,4.011255206,0,0
130.3,31412,691,117.4,20916,3.027588993,8.99E-05,8.237848932,3.027588993,8.99E-05,10.81144893,1,0
130.3,28054,258,106,18396,1.875871397,0.156852364,4.80048761,1.875871397,0.156852364,9.65648761,1,0
130.3,30805,110,115.3,19747,2.498535359,0.105048815,1.493050442,2.498535359,0.105048815,4.489450442,1,0
130.3,30242,0,113.5,22771,2.651006232,0.094654915,5.094003803,2.651006232,0.094654915,8.442403803,0,0
130.3,33838,0,125.6,23223,0.676233101,0.157814354,0.020029861,0.676233101,0.157814354,0.961229861,0,0
130.3,31752,21,118.6,21948,1.755152607,0.185381421,0.002525521,1.755152607,0.185381421,2.338125521,1,0
130.3,33283,42,123.6,23580,-0.095295309,0.048726216,0.73190008,-0.095295309,0.048726216,2.06270008,1,0
130.3,34386,430,127.4,23074,-0.643629898,0.093714709,3.815849545,-0.643629898,0.093714709,4.390649545,1,0
130.3,32366,17,120.7,24295,0.712699393,0.110732913,0.006495831,0.712699393,0.110732913,1.917695831,2,0
130.3,32385,24,120.8,24295,0.700937473,0.109540587,0.005749795,0.700937473,0.109540587,1.902949795,2,0
130.3,31213,0,116.8,20414,1.657210961,0.029097572,5.894414245,1.657210961,0.029097572,8.591614245,0,0
130.3,28184,0,106.4,19567,0.531798388,0.137847063,0.005114657,0.531798388,0.137847063,4.778714657,0,0
