Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
230.4,20677,34,230.2,25195,0.460977479,0.063984033,0.368011618,0.460977479,0.063984033,0.379011618,2,1
230.5,19743,0,222,26137,-0.720975533,0.070006598,5.175253864,-0.720975533,0.070006598,5.598153864,0,1
230.5,17839,89,204.9,25932,1.2533484,0.164614002,0.005441115,1.2533484,0.164614002,1.282741115,2,1
230.5,17906,106,205.7,25932,1.279750348,0.171875675,0.005103427,1.279750348,0.171875675,1.245903427,2,1
230.5,19777,58,222.3,26524,-1.077982837,0.184516581,0.004616326,-1.077982837,0.184516581,0.414916326,2,0
230.5,19860,77,223,26524,-1.115659987,0.190153548,0.007160147,-1.115659987,0.190153548,0.380560147,2,0
230.5,19871,78,223.1,26524,-1.117642994,0.190450231,0.010251927,-1.117642994,0.190450231,0.378751927,2,0
230.5,20358,108,227.6,25441,0.55967487,0.081088182,0.003357447,0.55967487,0.081088182,0.149557447,2,0
230.5,17054,10,197.9,26528,0.91873834,0.12252534,1.509493638,0.91873834,0.12252534,3.141093638,2,1
230.5,17055,25,197.9,26528,0.953864495,0.128450015,1.490224455,0.953864495,0.128450015,3.121824455,2,1
230.5,17654,140,203.4,26528,1.223165024,0.173872527,1.618694057,1.223165024,0.173872527,2.974094057,2,1
230.5,17730,25,203.9,25530,0.417130819,0.115979625,1.878493383,0.417130819,0.115979625,3.206793383,2,1
230.5,20323,38,227.1,25761,0.446478763,0.017821656,0.004488844,0.446478763,0.017821656,0.173688844,2,0
230.5,19362,0,218.9,26288,0.411466603,0.121013101,0.003188682,0.411466603,0.121013101,0.581688682,0,0
230.5,19358,22,218.9,24666,-0.506545124,0.108884882,9.66E-04,-0.506545124,0.108884882,0.581565763,2,0
230.5,20668,18,230.2,26478,-0.464771403,0.180662074,2.012693667,-0.464771403,0.180662074,2.030993667,2,1
230.5,20628,56,229.9,26095,3.353753035,0.133421815,0.890818781,3.353753035,0.133421815,0.924018781,2,1
230.6,18779,30,213.4,23153,0.341326211,0.081573111,0.00728323,0.341326211,0.081573111,0.86348323,2,1
230.6,19918,136,223.5,23153,0.193947295,0.085019813,0.264671152,0.193947295,0.085019813,0.618171152,2,1
230.6,19953,0,223.8,26289,1.253291313,0.134160987,1.27960059,1.253291313,0.134160987,1.61810059,0,1
230.6,13816,0,168.9,26526,1.696710944,0.144258192,6.83269111,1.696710944,0.144258192,9.92039111,0,1
230.7,17648,0,203.3,26312,1.900698341,0.074538394,3.076228098,1.900698341,0.074538394,4.441428098,0,1
230.7,16561,3,193.4,23928,1.265050466,0.074588941,0.004335654,1.265050466,0.074588941,1.869335654,2,0
230.7,15486,54,183.4,24060,0.399975732,0.085104089,0.01573002,0.399975732,0.085104089,2.37763002,2,1
230.7,15504,61,183.6,24060,0.383684052,0.088226542,0.013072346,0.383684052,0.088226542,2.368572346,2,1
230.7,17796,56,204.6,25620,-0.441727613,0.039652003,3.081186936,-0.441727613,0.039652003,4.384586936,2,1
230.7,17217,32,199.3,26549,-0.14563719,0.13643027,0.011869134,-0.14563719,0.13643027,1.581769134,2,1
230.7,17565,101,202.6,26549,-0.078720411,0.151648035,0.004169093,-0.078720411,0.151648035,1.408569093,2,1
230.7,17840,16,204.9,25740,-0.033139416,0.162013759,0.004092253,-0.033139416,0.162013759,1.290692253,2,1
230.7,19402,0,219.3,26336,-0.069554658,0.173436444,3.899104012,-0.069554658,0.173436444,4.468704012,0,1
230.7,18122,0,207.7,26123,0.266266058,0.080161634,0.015542407,0.266266058,0.080161634,1.165342407,0,0
230.7,20143,0,225.5,26016,0.082006154,0.125445934,2.074947712,0.082006154,0.125445934,2.335147712,0,1
230.7,19882,109,223.2,26178,-0.925153128,0.187904087,0.004545982,-0.925153128,0.187904087,0.379045982,2,1
230.7,20708,81,230.5,26178,-0.867647071,0.18115155,0.417754794,-0.867647071,0.18115155,0.427654794,2,1
230.7,20709,79,230.5,26178,-0.863539496,0.180669226,0.421226852,-0.863539496,0.180669226,0.431126852,2,1
230.7,17229,0,199.3,24960,1.245981576,0.097146239,1.775328876,1.245981576,0.097146239,3.344428876,0,1
230.7,16282,0,190.7,25229,0.821741636,0.070071022,1.403350851,0.821741636,0.070071022,3.404650851,0,1
230.7,18396,18,210.4,25745,0.35418548,0.050485048,0.930925876,0.35418548,0.050485048,1.945925876,2,1
230.7,14400,0,173.9,25917,0.061898319,0.102524923,2.436234195,0.061898319,0.102524923,5.279934195,0,1
230.7,20511,96,228.9,23819,2.777567896,0.024896405,1.325410693,2.777567896,0.024896405,1.418310693,2,1
230.7,19067,0,216.1,24305,1.195087019,0.110799091,0.010011765,1.195087019,0.110799091,0.743511765,0,0
230.8,19908,20,223.4,22253,0.196319019,0.156302049,0.775710835,0.196319019,0.156302049,1.144010835,2,1
230.8,16024,14,188.3,26559,3.026111095,0.121108591,0.002918371,3.026111095,0.121108591,2.124518371,2,1
