set,int,length
4,356,1101.6
4,356,81
4,356,89.1
3,356,396.9
4,356,162
2,357,86.4
2,358,16.2
4,358,629.1
2,358,351
2,359,110.7
4,359,172.8
2,360,110.7
2,361,135
2,362,59.4
2,363,159.3
2,364,24.3
2,365,137.7
2,366,72.9
2,367,132.3
3,367,221.4
4,367,904.5
4,367,410.4
2,368,121.5
2,369,118.8
2,369,199.8
2,370,110.7
4,370,340.2
2,370,437.4
4,370,342.9
3,370,623.7
4,370,291.6
3,370,1023.3
4,370,67.5
2,371,162
2,372,54
2,372,135
2,372,245.7
2,373,124.2
4,373,456.3
2,373,170.1
4,373,410.4
2,374,97.2
2,375,108
2,376,72.9
2,376,259.2
2,377,102.6
2,378,248.4
3,378,297
4,378,1115.1
2,379,113.4
2,379,237.6
2,380,324
4,380,791.1
2,381,70.2
2,382,116.1
2,383,259.2
2,384,91.8
2,385,86.4
3,385,483.3
2,386,78.3
2,387,83.7
2,388,124.2
3,388,604.8
3,388,1209.6
4,388,405
2,389,124.2
2,390,97.2
2,390,199.8
2,391,110.7
2,392,70.2
2,393,67.5
2,394,81
4,394,504.9
2,394,342.9
2,395,359.1
2,396,94.5
2,397,140.4
2,398,78.3
4,398,691.2
2,399,70.2
2,399,666.9
2,400,197.1
2,400,24.3
2,400,205.2
2,400,13.5
2,401,64.8
3,401,572.4
4,401,205.2
4,401,750.6
2,401,240.3
2,402,407.7
2,402,321.3
2,402,553.5
2,403,372.6
2,403,140.4
2,403,270
2,404,48.6
3,404,394.2
4,404,1509.3
2,404,310.5
2,405,72.9
2,406,78.3
2,407,56.7
2,408,105.3
3,408,853.2
4,408,162
2,409,54
2,410,51.3
3,410,135
2,411,253.8
2,412,94.5
3,412,248.4
4,412,904.5
2,413,75.6
4,413,405
2,414,45.9
2,415,81
3,415,820.8
4,415,907.2
2,416,45.9
2,417,94.5
2,417,318.6
2,418,86.4
2,418,356.4
2,419,118.8
2,419,364.5
2,420,81
2,421,237.6
2,422,94.5
3,422,526.5
4,422,545.4
2,423,51.3
2,424,345.6
2,424,178.2
2,425,40.5
4,425,156.6
4,425,148.5
4,425,855.9
4,425,399.6
3,425,283.5
2,426,43.2
3,426,1571.4
4,426,297
2,427,48.6
2,428,43.2
3,428,110.7
4,428,828.9
2,429,372.6
2,430,67.5
3,430,904.5
2,430,205.2
2,430,456.3
3,430,186.3
2,431,162
2,432,32.4
3,432,170.1
3,432,1074.6
4,432,105.3
3,432,5.4
2,433,278.1
2,434,27
2,435,237.6
2,436,32.4
2,436,310.5
3,436,1020.6
4,436,94.5
2,436,542.7
2,437,27
4,437,526.5
2,438,21.6
2,439,577.8
2,440,448.2
2,441,529.2
4,441,453.6
2,442,27
3,442,666.9
4,442,572.4
2,443,13.5
2,444,18.9
4,444,912.6
2,445,16.2
2,446,13.5
2,447,216
2,448,10.8
3,448,191.7
4,448,1066.5
3,448,275.4
4,448,1269
3,448,305.1
3,448,955.8
2,449,151.2
2,450,2.7
2,451,8.1
3,451,1104.3
4,451,502.2
4,451,67.5
2,452,2.7
2,453,91.8
4,0,24.3
4,0,108
4,0,135
4,0,102.6
4,0,583.2
4,0,602.1
3,0,1215
4,0,396.9
3,0,828.9
2,0,75.6
4,0,1042.2
4,0,2.7
2,0,113.4
3,0,210.6
4,0,1312.2
2,0,137.7
2,0,8.1
4,0,974.7
4,0,288.9
2,0,610.2
2,0,469.8
2,0,45.9
3,0,1034.1
4,0,958.5
3,0,16.2
4,0,278.1
2,0,650.7
2,0,110.7
2,0,189
2,0,429.3
2,0,1020.6
2,0,1050.3
2,0,351
2,0,337.5
4,0,450.9
2,0,199.8
2,0,1336.5
2,0,1150.2
2,0,831.6
2,0,394.2
2,0,226.8
2,0,145.8
2,0,129.6
2,0,580.5
2,0,72.9
3,0,823.5
4,0,1031.4
4,0,853.2
3,0,51.3
2,0,324
4,0,742.5
2,0,1031.4
2,0,324
2,0,78.3
2,0,170.1
2,0,515.7
2,0,634.5
2,0,110.7
2,0,232.2
2,0,318.6
3,0,704.7
2,0,513
2,0,680.4
4,0,720.9
2,0,353.7
3,0,637.2
4,0,855.9
2,0,116.1
2,0,32.4
2,0,240.3
2,0,191.7
2,0,5.4
2,0,135
3,0,116.1
4,0,847.8
2,0,32.4
4,0,461.7
4,0,318.6
3,0,102.6
4,0,942.3
2,1,186.3
2,2,396.9
3,2,353.7
2,2,194.4
2,3,299.7
2,3,226.8
2,3,407.7
2,4,302.4
2,5,224.1
2,5,915.3
2,6,634.5
2,7,186.3
3,7,861.3
4,7,974.7
2,7,197.1
2,7,680.4
2,8,421.2
2,9,904.5
2,10,310.5
2,10,67.5
3,10,35.1
2,11,189
2,12,491.4
2,13,194.4
2,14,332.1
2,14,202.5
2,15,162
3,15,170.1
2,16,24.3
2,16,434.7
2,17,1090.8
2,18,121.5
3,18,650.7
4,18,742.5
3,18,189
4,18,407.7
2,19,858.6
2,20,75.6
2,21,413.1
2,22,731.7
2,23,83.7
2,24,421.2
3,24,329.4
4,24,494.1
3,24,1069.2
4,24,59.4
2,25,693.9
2,26,110.7
2,27,24.3
2,27,243
4,27,675
4,27,459
2,27,599.4
2,28,148.5
3,28,456.3
2,29,110.7
2,30,772.2
2,30,180.9
2,31,116.1
2,32,67.5
3,32,162
4,32,1320.3
2,33,504.9
2,34,135
2,35,990.9
2,36,607.5
3,36,337.5
4,36,791.1
2,37,407.7
2,38,67.5
2,38,272.7
2,39,78.3
2,40,356.4
2,40,240.3
2,41,229.5
2,42,16.2
2,43,56.7
2,43,399.6
2,44,194.4
2,44,448.2
2,45,251.1
3,45,623.7
4,45,561.6
2,46,572.4
2,47,70.2
2,48,221.4
2,49,696.6
2,50,321.3
3,50,59.4
4,50,1363.5
3,50,818.1
2,50,37.8
2,51,75.6
2,51,318.6
2,52,18.9
4,52,540
4,52,612.9
2,52,353.7
2,53,56.7
2,54,24.3
2,54,286.2
2,55,37.8
2,56,796.5
2,56,89.1
2,57,440.1
2,58,321.3
2,59,70.2
2,59,267.3
4,59,37.8
2,59,253.8
3,59,1147.5
4,59,1166.4
2,60,707.4
2,60,367.2
2,61,396.9
3,61,448.2
2,62,102.6
2,63,110.7
2,64,664.2
3,64,612.9
4,64,37.8
3,64,189
4,64,642.6
2,65,137.7
3,65,337.5
2,66,386.1
2,67,56.7
2,68,194.4
2,69,272.7
3,69,804.6
2,70,194.4
2,71,607.5
4,71,353.7
2,72,939.6
3,72,440.1
4,72,788.4
4,72,542.7
2,73,35.1
3,73,577.8
2,74,545.4
4,74,529.2
2,74,259.2
3,74,523.8
4,74,367.2
2,74,572.4
2,75,113.4
2,75,94.5
4,75,729
2,76,294.3
2,77,229.5
2,78,167.4
3,78,143.1
4,78,1028.7
4,78,56.7
2,78,348.3
3,78,791.1
4,78,872.1
2,79,129.6
2,79,421.2
3,79,996.3
4,79,199.8
2,79,402.3
2,79,372.6
4,79,942.3
2,80,16.2
2,81,688.5
2,82,434.7
2,83,89.1
2,83,459
3,83,264.6
4,83,1212.3
4,83,610.2
2,84,229.5
2,85,153.9
2,85,143.1
4,85,804.6
2,86,121.5
3,86,588.6
2,86,305.1
2,87,299.7
2,87,156.6
2,88,475.2
2,89,62.1
2,90,59.4
2,91,658.8
4,91,969.3
2,91,226.8
2,91,51.3
2,92,318.6
3,92,229.5
4,92,310.5
3,92,1071.9
2,92,396.9
3,92,472.5
4,92,631.8
3,92,72.9
2,93,432
3,93,777.6
4,93,240.3
4,93,523.8
2,94,64.8
3,94,321.3
4,94,502.2
2,95,348.3
2,96,218.7
2,97,288.9
2,98,72.9
2,99,383.4
2,99,729
2,100,315.9
2,100,575.1
3,100,348.3
2,101,329.4
2,102,102.6
2,103,27
2,104,86.4
2,105,469.8
2,106,442.8
2,107,29.7
2,108,280.8
2,108,16.2
2,109,621
4,109,315.9
2,110,148.5
4,110,194.4
2,111,507.6
4,111,756
2,112,48.6
2,112,67.5
4,112,151.2
2,112,229.5
4,112,634.5
2,113,715.5
2,114,378
2,115,197.1
2,115,124.2
4,115,402.3
2,116,305.1
2,117,137.7
2,118,607.5
2,119,429.3
2,120,137.7
2,121,380.7
3,121,828.9
4,121,291.6
3,121,1179.9
4,121,89.1
4,121,588.6
2,122,102.6
3,122,510.3
4,122,1026
4,122,240.3
2,123,124.2
2,124,256.5
2,124,99.9
2,125,132.3
2,126,515.7
3,126,918
2,127,59.4
2,127,245.7
2,127,45.9
4,127,953.1
2,128,110.7
3,128,658.8
2,128,426.6
2,129,99.9
2,129,140.4
2,130,623.7
2,131,305.1
2,132,116.1
2,133,105.3
2,134,278.1
2,135,448.2
2,136,81
2,137,51.3
2,137,45.9
2,138,29.7
2,139,94.5
4,139,194.4
4,139,189
2,140,256.5
2,141,75.6
2,142,553.5
2,142,172.8
2,143,502.2
4,143,135
3,143,151.2
2,144,54
3,144,899.1
4,144,626.4
2,145,240.3
3,145,1044.9
2,146,553.5
2,147,145.8
4,147,218.7
2,148,453.6
2,149,21.6
2,150,486
2,151,186.3
2,151,170.1
2,152,583.2
3,152,734.4
2,153,167.4
4,153,5.4
2,154,299.7
2,155,224.1
2,156,243
2,157,488.7
3,157,13.5
4,157,769.5
2,158,221.4
2,158,29.7
3,158,194.4
2,159,135
2,160,299.7
2,161,388.8
2,162,542.7
2,162,180.9
2,163,202.5
2,164,105.3
2,165,94.5
2,166,54
2,166,118.8
2,166,194.4
2,166,191.7
2,167,172.8
4,167,1001.7
2,167,256.5
2,168,59.4
2,169,637.2
3,169,351
2,170,151.2
2,171,140.4
3,171,1150.2
4,171,32.4
2,172,32.4
2,173,59.4
2,173,531.9
2,174,86.4
3,174,1204.2
2,175,550.8
2,176,29.7
2,177,426.6
3,177,488.7
2,178,650.7
2,179,364.5
2,179,710.1
4,179,448.2
2,180,469.8
2,180,129.6
2,181,126.9
4,181,270
2,182,275.4
2,183,180.9
2,184,264.6
4,184,1125.9
3,184,116.1
4,184,91.8
4,184,270
2,185,286.2
2,186,321.3
2,187,270
2,188,421.2
3,188,1144.8
4,188,186.3
2,189,270
4,189,99.9
4,189,842.4
2,190,321.3
3,190,413.1
4,190,369.9
3,190,70.2
3,190,264.6
4,190,540
2,191,135
2,192,213.3
2,193,70.2
2,193,337.5
2,194,199.8
2,194,45.9
2,195,394.2
2,196,102.6
2,197,361.8
2,198,183.6
2,199,164.7
2,200,159.3
2,200,135
2,200,89.1
2,201,334.8
2,202,108
2,203,191.7
2,204,286.2
2,205,251.1
2,206,367.2
2,207,202.5
2,208,72.9
2,209,183.6
2,210,29.7
2,211,353.7
2,212,388.8
3,212,1001.7
4,212,256.5
2,213,229.5
2,214,248.4
4,214,175.5
2,215,426.6
2,216,40.5
2,217,189
2,218,388.8
2,219,118.8
2,220,72.9
3,220,1063.8
2,221,67.5
2,222,13.5
2,223,386.1
3,223,340.2
2,224,97.2
2,225,81
2,225,86.4
2,226,35.1
4,226,664.2
2,226,207.9
2,227,140.4
2,228,70.2
2,229,340.2
2,230,310.5
4,230,658.8
2,231,108
2,232,342.9
2,233,302.4
2,234,232.2
2,235,178.2
2,236,191.7
2,237,56.7
2,238,210.6
2,239,178.2
2,240,448.2
3,240,159.3
4,240,834.3
2,241,216
4,241,645.3
4,241,818.1
2,242,297
2,243,375.3
2,244,477.9
2,245,129.6
2,245,259.2
2,246,110.7
2,247,13.5
4,247,170.1
3,247,531.9
2,248,75.6
3,248,348.3
2,248,432
3,248,159.3
4,248,372.6
2,249,391.5
2,250,56.7
2,251,29.7
2,252,202.5
4,252,226.8
3,252,1482.3
2,253,307.8
2,254,116.1
2,255,337.5
2,256,442.8
3,256,982.8
3,256,626.4
4,256,801.9
3,256,531.9
2,257,237.6
2,258,54
4,258,1177.2
3,258,610.2
4,258,1034.1
2,259,307.8
4,259,1036.8
3,259,742.5
2,260,413.1
2,261,186.3
2,262,283.5
2,262,585.9
2,263,54
2,264,56.7
2,265,194.4
2,266,194.4
2,267,86.4
4,267,410.4
3,267,453.6
4,267,378
2,268,40.5
2,269,45.9
3,269,172.8
2,270,310.5
2,271,191.7
2,272,99.9
2,273,202.5
2,274,156.6
2,274,237.6
2,275,256.5
2,275,699.3
2,276,248.4
2,277,83.7
2,277,105.3
2,278,89.1
2,279,324
2,279,70.2
2,280,707.4
2,281,102.6
3,281,591.3
4,281,612.9
2,282,280.8
2,283,270
2,283,545.4
3,283,232.2
4,283,1047.6
2,284,210.6
2,285,178.2
2,285,267.3
3,285,415.8
3,285,942.3
2,286,167.4
2,287,135
2,287,429.3
2,288,224.1
2,289,167.4
2,289,685.8
2,290,248.4
2,291,140.4
2,292,148.5
2,293,37.8
3,293,1120.5
4,293,893.7
2,294,140.4
4,294,626.4
2,295,267.3
4,295,963.9
2,296,234.9
3,296,116.1
2,297,218.7
2,298,70.2
2,299,97.2
2,300,18.9
2,301,207.9
4,301,232.2
2,302,45.9
2,303,27
2,304,280.8
2,305,272.7
2,306,108
2,307,232.2
3,307,494.1
2,308,315.9
2,309,180.9
2,310,264.6
2,311,121.5
3,311,1566
4,311,361.8
4,311,726.3
3,311,207.9
2,312,132.3
2,312,16.2
4,312,936.9
2,313,410.4
2,314,278.1
2,315,105.3
4,315,901.8
3,315,1034.1
4,315,367.2
2,316,18.9
2,317,51.3
2,317,94.5
2,318,140.4
2,319,153.9
2,320,186.3
2,321,207.9
4,321,456.3
4,321,769.5
2,321,110.7
2,322,89.1
4,322,121.5
3,322,815.4
4,322,337.5
2,323,178.2
2,324,199.8
2,324,102.6
2,325,197.1
2,325,205.2
2,325,175.5
2,326,113.4
2,327,210.6
2,328,321.3
2,329,321.3
2,330,18.9
2,330,132.3
4,330,299.7
3,330,1039.5
4,330,102.6
2,330,199.8
2,331,18.9
2,331,337.5
2,331,37.8
2,332,89.1
2,333,351
2,334,121.5
2,335,577.8
3,335,1377
2,336,189
2,337,167.4
3,337,648
4,337,664.2
4,337,675
3,337,461.7
4,337,121.5
2,338,172.8
3,338,189
4,338,143.1
2,338,116.1
3,338,1352.7
4,338,423.9
2,338,529.2
2,339,162
2,339,132.3
2,340,480.6
2,341,202.5
4,341,580.5
2,342,407.7
2,342,329.4
4,342,753.3
2,343,67.5
4,343,1001.7
3,343,693.9
2,343,126.9
2,343,32.4
3,343,985.5
4,343,456.3
2,344,145.8
3,344,383.4
4,344,318.6
4,344,1196.1
2,345,966.6
2,346,202.5
2,347,164.7
4,347,572.4
2,347,364.5
4,347,388.8
2,348,172.8
2,349,194.4
2,349,105.3
4,349,202.5
2,350,386.1
2,351,180.9
3,351,1031.4
4,351,32.4
2,351,81
4,351,726.3
4,351,1144.8
2,352,110.7
3,352,221.4
4,352,1412.1
2,353,81
2,354,207.9
2,355,86.4
3,355,40.5
4,355,1144.8
3,355,642.6
4,355,1290.6
2,356,153.9
2,356,286.2
4,356,731.7
2,356,108
3,356,839.7
2,357,321.3
3,357,45.9
4,357,1301.4
2,358,118.8
2,359,91.8
2,359,888.3
2,360,124.2
2,361,159.3
2,362,175.5
4,362,310.5
2,363,270
2,364,207.9
2,365,143.1
2,366,129.6
2,367,124.2
2,368,170.1
2,368,24.3
2,368,99.9
3,368,912.6
4,368,135
2,368,909.9
2,369,40.5
4,369,259.2
2,370,43.2
3,370,885.6
4,370,27
4,370,24.3
2,371,105.3
4,371,13.5
2,372,170.1
3,372,1393.2
3,372,399.6
4,372,607.5
2,373,116.1
2,373,180.9
2,374,299.7
2,375,137.7
2,375,750.6
2,376,326.7
2,377,110.7
3,377,226.8
2,377,207.9
3,377,575.1
4,377,27
2,378,81
2,379,135
3,379,540
4,379,669.6
3,379,1139.4
3,379,764.1
4,379,909.9
2,380,140.4
2,381,45.9
2,382,159.3
4,382,626.4
2,383,132.3
2,384,129.6
2,385,116.1
2,385,24.3
3,385,1269
4,385,126.9
2,386,18.9
2,386,180.9
2,387,83.7
2,388,143.1
2,389,40.5
2,390,59.4
2,391,267.3
2,392,97.2
2,393,81
2,394,40.5
2,395,97.2
2,396,232.2
2,397,232.2
4,397,261.9
2,398,56.7
2,399,272.7
2,400,75.6
2,401,45.9
2,402,54
2,403,72.9
4,403,32.4
2,404,70.2
2,405,16.2
2,406,380.7
4,406,486
4,406,823.5
2,407,48.6
3,407,672.3
4,407,0
2,407,569.7
4,407,812.7
2,408,29.7
2,409,113.4
2,410,83.7
3,410,853.2
4,410,226.8
2,411,81
3,411,1279.8
4,411,499.5
3,411,548.1
4,411,140.4
3,411,774.9
2,412,83.7
3,412,1763.1
4,412,734.4
2,413,81
3,413,874.8
4,413,810
3,413,364.5
4,413,726.3
2,413,172.8
3,413,1574.1
4,413,205.2
2,413,232.2
2,414,72.9
2,415,40.5
3,415,839.7
4,415,340.2
2,416,248.4
2,417,321.3
4,417,43.2
2,418,78.3
2,418,483.3
2,419,45.9
2,419,137.7
3,419,1093.5
4,419,0
3,419,175.5
4,419,1047.6
2,420,16.2
3,420,353.7
2,421,54
4,421,410.4
3,421,429.3
2,422,51.3
2,422,216
2,423,151.2
2,424,402.3
2,424,261.9
3,424,81
2,425,18.9
3,425,105.3
2,425,410.4
2,426,564.3
2,426,183.6
2,426,48.6
3,426,664.2
4,426,264.6
2,426,143.1
3,426,564.3
4,426,1244.7
2,427,78.3
2,428,21.6
2,429,54
2,430,45.9
2,431,280.8
2,432,32.4
2,433,24.3
2,434,37.8
3,434,715.5
4,434,731.7
2,435,37.8
2,436,248.4
2,437,37.8
2,438,37.8
2,439,27
2,439,113.4
2,440,299.7
2,441,35.1
4,441,872.1
3,441,769.5
2,442,21.6
2,443,86.4
2,444,29.7
3,444,1420.2
2,445,29.7
2,446,153.9
2,447,245.7
2,448,8.1
4,448,1452.6
3,448,259.2
4,448,564.3
2,449,10.8
2,449,16.2
2,450,388.8
4,450,423.9
3,450,194.4
2,451,13.5
4,451,704.7
3,451,1031.4
3,451,113.4
4,451,864
4,451,194.4
4,451,507.6
2,452,5.4
2,453,256.5
3,453,386.1
4,453,877.5
2,454,5.4
4,0,1142.1
4,0,666.9
2,0,383.4
4,0,191.7
4,0,56.7
4,0,550.8
4,0,81
4,0,89.1
2,0,677.7
4,0,521.1
2,0,18.9
4,0,199.8
3,0,1447.2
4,0,513
2,0,315.9
2,0,210.6
3,0,1123.2
4,0,70.2
2,0,91.8
2,0,102.6
4,0,807.3
3,0,124.2
4,0,1269
2,0,224.1
2,0,575.1
2,0,251.1
2,0,1020.6
2,0,45.9
4,0,553.5
2,0,191.7
2,0,132.3
3,0,826.2
2,0,172.8
3,0,1374.3
4,0,1012.5
2,0,148.5
4,0,847.8
2,0,793.8
2,0,2.7
4,0,189
2,0,288.9
2,0,175.5
2,0,999
2,0,16.2
2,0,183.6
2,0,893.7
2,0,834.3
2,0,83.7
2,0,680.4
2,0,450.9
4,0,197.1
2,0,75.6
2,0,396.9
2,0,1271.7
2,0,54
2,0,121.5
2,0,37.8
2,0,383.4
2,0,302.4
2,0,445.5
4,0,469.8
2,0,226.8
2,0,199.8
2,0,27
2,0,29.7
2,0,310.5
2,0,313.2
2,0,307.8
2,0,750.6
2,0,81
3,0,21.6
4,0,988.2
2,0,621
2,0,132.3
2,0,866.7
2,0,189
2,0,129.6
2,0,864
2,0,172.8
2,0,67.5
2,0,110.7
4,0,8.1
2,1,140.4
2,2,1198.8
2,3,353.7
2,3,842.4
2,4,16.2
2,4,2.7
3,4,621
2,4,569.7
2,5,1112.4
2,5,837
2,6,626.4
3,6,691.2
2,7,186.3
4,7,18.9
4,7,178.2
2,8,56.7
2,8,113.4
2,9,342.9
2,9,216
2,9,807.3
2,9,429.3
2,10,1047.6
2,10,540
3,10,1260.9
4,10,48.6
3,10,453.6
4,10,1009.8
2,11,105.3
2,11,413.1
3,11,394.2
4,11,1390.5
2,11,108
2,12,472.5
2,12,812.7
2,13,556.2
2,14,175.5
2,14,432
2,14,75.6
2,15,137.7
2,16,21.6
2,16,518.4
2,16,264.6
2,16,642.6
2,17,423.9
2,17,534.6
4,17,8.1
2,18,108
2,19,259.2
4,19,248.4
2,20,480.6
2,21,815.4
2,22,129.6
4,22,453.6
2,23,126.9
2,23,29.7
3,23,1115.1
4,23,124.2
2,24,89.1
2,24,348.3
2,25,499.5
2,26,37.8
2,27,688.5
2,28,280.8
2,28,286.2
2,29,178.2
3,29,1136.7
4,29,175.5
2,30,653.4
2,30,985.5
2,30,167.4
3,30,1331.1
4,30,278.1
2,31,45.9
4,31,1066.5
2,32,874.8
2,32,272.7
2,33,124.2
2,34,324
2,34,126.9
2,34,129.6
2,35,59.4
2,36,537.3
2,37,70.2
3,37,604.8
2,38,162
3,38,118.8
2,39,1050.3
2,40,67.5
4,40,1082.7
2,41,234.9
2,42,758.7
2,43,456.3
2,44,137.7
2,45,556.2
4,45,602.1
2,45,116.1
2,46,453.6
2,47,596.7
2,47,105.3
2,48,267.3
2,49,302.4
2,50,558.9
2,51,364.5
3,51,1217.7
4,51,243
2,52,140.4
4,52,599.4
2,53,18.9
2,54,172.8
2,55,70.2
2,56,596.7
2,56,126.9
2,57,40.5
2,58,329.4
2,58,267.3
2,58,672.3
3,58,1085.4
4,58,221.4
4,58,499.5
2,59,132.3
2,60,502.2
2,61,205.2
2,62,43.2
2,63,426.6
2,63,472.5
2,64,685.8
4,64,415.8
3,64,1047.6
4,64,626.4
2,65,653.4
2,66,1004.4
2,67,35.1
2,68,286.2
4,68,221.4
2,69,313.2
2,70,553.5
2,70,286.2
4,70,1036.8
3,70,502.2
4,70,839.7
2,71,102.6
2,72,410.4
3,72,180.9
2,73,86.4
2,74,89.1
2,75,62.1
2,76,51.3
2,77,353.7
2,78,97.2
2,79,59.4
2,80,121.5
2,81,980.1
2,81,602.1
2,82,307.8
2,83,294.3
2,84,27
2,85,48.6
2,86,51.3
2,87,18.9
3,87,580.5
2,87,140.4
2,88,54
2,89,318.6
2,90,580.5
2,90,226.8
2,91,180.9
2,92,288.9
2,93,364.5
2,94,75.6
2,94,486
2,95,94.5
2,95,556.2
2,96,126.9
4,96,723.6
2,97,869.4
4,97,56.7
2,97,129.6
2,98,494.1
2,99,413.1
2,99,359.1
2,99,423.9
3,99,845.1
3,99,864
2,100,567
2,100,86.4
2,100,364.5
2,101,129.6
2,101,275.4
2,102,305.1
2,103,283.5
4,103,864
2,104,135
2,105,97.2
2,106,621
2,107,59.4
2,108,499.5
2,109,162
2,109,523.8
2,110,683.1
2,111,577.8
2,112,191.7
2,112,245.7
3,112,413.1
4,112,297
3,112,839.7
2,113,54
2,114,224.1
2,115,286.2
3,115,515.7
2,116,32.4
4,116,407.7
2,117,240.3
3,117,461.7
2,118,483.3
2,118,40.5
2,119,202.5
2,120,24.3
2,121,402.3
2,122,81
2,123,499.5
2,124,226.8
2,125,947.7
3,125,718.2
2,126,129.6
2,127,221.4
4,127,604.8
3,127,718.2
2,128,91.8
4,128,197.1
2,129,72.9
3,129,718.2
3,129,108
4,129,1028.7
4,129,1185.3
2,130,216
2,131,102.6
3,131,750.6
4,131,135
2,132,143.1
4,132,631.8
2,133,126.9
2,134,415.8
2,134,189
2,135,445.5
4,135,361.8
2,135,275.4
2,136,769.5
2,137,51.3
4,137,626.4
2,138,75.6
2,139,278.1
3,139,596.7
4,139,845.1
4,139,369.9
4,139,164.7
2,140,153.9
2,140,321.3
2,140,361.8
2,141,140.4
2,142,108
4,142,143.1
2,143,13.5
2,144,742.5
2,145,16.2
2,146,507.6
2,146,275.4
2,147,159.3
2,148,232.2
2,149,421.2
2,150,45.9
2,151,278.1
2,152,529.2
2,153,194.4
2,154,294.3
2,155,315.9
2,156,337.5
2,157,275.4
4,157,75.6
2,158,453.6
2,159,45.9
2,160,37.8
2,161,62.1
2,162,51.3
2,162,386.1
2,162,207.9
2,163,510.3
2,164,224.1
2,164,305.1
2,164,110.7
2,165,294.3
2,166,105.3
2,166,197.1
2,167,267.3
2,168,432
3,168,675
2,169,351
3,169,5.4
4,169,1171.8
3,169,178.2
2,170,48.6
2,171,677.7
2,171,332.1
2,172,126.9
4,172,693.9
2,173,561.6
2,174,102.6
2,175,434.7
2,176,191.7
2,177,194.4
2,178,526.5
4,178,151.2
2,179,399.6
3,179,434.7
2,180,124.2
2,180,129.6
2,181,164.7
2,182,237.6
2,183,434.7
2,184,153.9
2,185,159.3
2,186,283.5
2,187,78.3
2,188,253.8
2,189,108
2,190,137.7
2,190,121.5
4,190,386.1
4,190,675
3,190,801.9
3,190,985.5
2,191,745.2
2,191,380.7
3,191,464.4
4,191,10.8
2,192,175.5
2,193,221.4
2,194,480.6
2,195,264.6
2,196,153.9
2,197,564.3
2,198,194.4
2,198,326.7
3,198,267.3
2,199,162
3,199,440.1
2,200,145.8
2,201,545.4
2,202,229.5
2,203,110.7
2,204,83.7
2,205,18.9
4,205,423.9
2,206,91.8
2,207,70.2
2,208,353.7
3,208,261.9
3,208,1131.3
4,208,351
2,209,459
2,210,180.9
2,210,207.9
3,210,1128.6
4,210,729
4,210,599.4
2,211,145.8
2,212,243
2,213,62.1
2,214,159.3
3,214,170.1
2,215,70.2
2,216,429.3
3,216,683.1
2,217,186.3
2,218,407.7
2,218,78.3
2,219,213.3
4,219,936.9
3,219,826.2
4,219,29.7
2,220,205.2
2,221,102.6
3,221,718.2
4,221,966.6
2,222,207.9
3,222,234.9
4,222,356.4
3,222,872.1
4,222,521.1
2,222,232.2
2,223,81
4,223,1117.8
3,223,1185.3
4,223,143.1
2,224,340.2
2,224,37.8
3,224,1125.9
4,224,313.2
2,225,310.5
2,226,35.1
2,226,148.5
2,227,51.3
3,227,256.5
4,227,480.6
2,228,24.3
2,229,94.5
2,229,777.6
2,230,51.3
3,230,1096.2
4,230,496.8
2,231,132.3
2,232,229.5
4,232,812.7
2,233,288.9
2,234,126.9
4,234,218.7
3,234,953.1
4,234,1001.7
2,235,143.1
2,236,121.5
2,237,429.3
2,237,575.1
2,238,83.7
3,238,434.7
2,239,37.8
2,240,294.3
2,241,27
2,242,386.1
4,242,548.1
2,243,326.7
2,244,232.2
2,245,413.1
4,245,1042.2
2,246,232.2
2,247,178.2
4,247,437.4
2,248,43.2
2,249,148.5
2,250,310.5
4,250,191.7
2,251,275.4
2,252,342.9
2,253,461.7
3,253,612.9
2,254,153.9
3,254,402.3
4,254,783
2,255,54
2,255,499.5
4,255,537.3
2,256,396.9
2,257,126.9
2,258,607.5
3,258,380.7
2,259,143.1
2,260,13.5
2,260,507.6
2,261,380.7
2,262,170.1
3,262,893.7
2,263,35.1
2,264,337.5
2,265,226.8
2,266,110.7
2,267,153.9
4,267,321.3
2,268,272.7
2,269,145.8
2,270,383.4
2,271,232.2
2,272,283.5
3,272,928.8
2,273,232.2
2,274,391.5
2,275,75.6
4,275,710.1
2,275,240.3
2,276,129.6
2,277,121.5
2,278,135
4,278,688.5
2,278,172.8
2,278,234.9
2,279,461.7
4,279,712.8
2,279,518.4
2,280,207.9
2,280,32.4
2,281,89.1
2,281,537.3
2,282,313.2
2,283,140.4
4,283,156.6
2,283,494.1
2,284,21.6
3,284,348.3
4,284,791.1
2,285,194.4
2,286,199.8
4,286,515.7
2,287,140.4
2,288,13.5
3,288,1223.1
4,288,148.5
2,288,240.3
3,288,1061.1
4,288,777.6
2,289,151.2
4,289,248.4
2,290,259.2
2,291,213.3
2,292,143.1
2,293,310.5
2,293,94.5
2,294,251.1
2,294,251.1
2,295,32.4
2,295,78.3
3,295,1066.5
4,295,664.2
2,296,16.2
3,296,194.4
4,296,1039.5
2,296,40.5
2,297,364.5
2,298,229.5
3,298,16.2
2,299,221.4
2,300,172.8
2,300,248.4
4,300,931.5
4,300,1085.4
2,301,216
2,301,102.6
2,302,216
4,302,637.2
2,302,183.6
4,302,648
4,302,448.2
2,303,21.6
2,304,234.9
2,305,89.1
4,305,907.2
3,305,229.5
4,305,499.5
2,305,648
2,306,75.6
2,307,18.9
